1,103.5013086392699
2,106.70628240778666
3,102.13511226233459
4,102.44631608094573
5,98.12602869089073
6,105.94217194518524
7,104.20505316439176
8,106.52287576560002
9,102.24153465379413
10,105.40756702993713
11,102.18778161203318
12,102.90611611851728
13,103.07447504836819
14,108.85220101124742
15,106.69149757704236
16,99.79040999351582
17,102.74486415596766
18,102.88143114238665
19,99.89109432068653
20,112.44946869142586
21,102.48663195653353
22,98.90389722728833
23,100.95640906199696
24,110.57090619719384
25,105.50718438928016
26,106.67622706694783
27,111.73041534914955
28,98.4251470233321
29,95.08831187762917
30,90.71551085691681
31,106.68562928202482
32,104.05651629691238
33,109.94298700368745
34,92.78762624594674
35,96.66110396446311
36,92.29195601547326
37,117.07075840274047
38,115.28024381922296
39,117.98371912115908
40,107.47017061951192
41,102.01454032653055
42,103.67802637373097
43,107.97468379766724
44,113.15160826484862
45,100.58822574245278
46,102.52785551507986
47,96.83330978912272
48,96.74196435713384
49,97.37823672957165
50,107.54302645708958
51,93.90813123650514
52,94.67758231310654
53,112.00515868446018
54,99.11779963816298
55,115.53992520907923
56,95.31585275523685
57,116.37660888754544
58,107.02608237290406
59,111.18496567986585
60,99.21432576984444
61,91.1154316695538
62,113.1607100414767
63,113.14849167859575
64,112.46861523129701
65,106.16011272198739
66,104.25350105816688
67,93.92466250892176
68,120.72159241554618
69,95.94895340193762
70,107.74383927966846
71,101.72989625743503
72,102.61290776169335
73,101.22246200194058
74,102.99426800139918
75,94.0460280813495
76,92.78488709776866
77,117.86932003381662
78,100.81462887840462
79,109.67002441298973
80,120.02954064271034
81,98.0360893199686
82,127.91418807236914
83,114.8083283676242
84,105.66186567976547
85,93.3338459870065
86,105.26239957740472
87,113.53419868658239
88,105.2197029658928
89,115.4979300068153
90,110.0364453591028
91,93.38903426735487
92,97.55714255831845
93,124.14997284734272
94,124.16843716338917
95,108.05671856557456
96,103.50786334614531
97,113.41205474526942
98,92.9549138703369
99,100.67142436272115
100,93.40172749767225
101,96.22883927688235
102,103.05803931194532
103,115.91026050714572
104,98.64932397376106
105,97.61214056347671
106,113.00154393003322
107,107.77794535583962
108,99.95096790229582
109,84.23921239215997
110,101.70338780831662
111,100.00519901368534
112,97.54606934847106
113,102.66214132555615
114,80.1065290410188
115,91.5563473336806
116,97.19493832360604
117,102.65868622284324
118,122.34626176051825
119,109.36946646775323
120,106.33881015612133
121,88.30061884859606
122,104.46038751769811
123,121.29581518755003
124,119.88210893095675
125,74.13527971415897
126,114.30956590668939
127,99.76270618433045
128,91.92330347504321
129,107.9529015907392
130,102.57056139477208
131,118.22767992242734
132,95.74985078923783
133,111.11017050564988
134,99.56523035642749
135,111.61071985612216
136,102.31240566518682
137,94.11177242660779
138,109.28313750941015
139,110.25606635211443
140,98.14746692962945
141,106.38486593450943
142,101.03728992131073
143,114.68262542223965
144,98.09050277843198
145,105.77240263276326
146,78.5378596251685
147,98.48761125165038
148,111.82380580992321
149,95.63341495108034
150,113.66771215795598
151,104.06568992431858
152,83.0394217211724
153,98.81421225727536
154,110.2950065168261
155,114.51184412823932
156,110.38030116625305
157,96.51141496830678
158,83.73320858793159
159,104.62886696516944
160,127.36992052459391
161,110.05752169067273
162,74.83056439457869
163,99.908277657305
164,92.94339941632643
165,93.7135358445521
166,110.83754982700339
167,117.449086208464
168,84.19036882382352
169,94.89250862397603
170,128.23968776901893
171,111.85929515893804
172,118.32047193220933
173,103.33716328811715
174,93.9346367160615
175,127.9456237029226
176,93.20952979847789
177,82.68678157564136
178,104.86358469957486
179,119.72819004881603
180,89.97465528907196
181,107.17151644380647
182,98.04730320743693
183,100.5228703757748
184,121.54014557528717
185,105.56362929882016
186,100.70599220077565
187,101.10289664361335
188,103.33082615872263
189,116.40827485693444
190,143.0382911853958
191,125.01437945624639
192,116.12941505179333
193,110.21227988676401
194,98.14976079283224
195,105.03763214472565
196,93.20613752379722
197,116.46789207782422
198,94.41107455936435
199,99.1830983900727
200,81.33511969263782
201,93.83869902246806
202,107.94841678864032
203,92.97530915300013
204,86.02365837428079
205,87.88678784904187
206,88.38242540585634
207,84.56037124610157
208,123.62020193315402
209,96.4593266966258
210,93.02325309319713
211,97.49084974074503
212,114.14200718572829
213,84.80329291675298
214,114.96862186874205
215,102.90152641579334
216,105.10087805341755
217,89.99956252335687
218,102.26293023799371
219,116.81069686479168
220,96.05086538440082
221,87.3917863190145
222,106.6825738928892
223,107.56194261999917
224,93.13411031199212
225,89.21408374754537
226,97.29930713528302
227,105.49688730324851
228,128.56154493700888
229,135.4472899352695
230,84.05919823290606
231,108.53467542029102
232,101.86547577747842
233,124.59046028910961
